sstart_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,csv_row_index,sort_date
24/04/2018 03:57,27,other directions,24/04/2018 03:51,24/04/2018 03:57,389,1,0,4,23/04/2018 19:15,8.714444444,Spring,24/04/2018 03:45,4,8.5,16,2.065609623,6.55,1,643,24/04/2018
24/04/2018 05:16,5,nan,24/04/2018 05:14,24/04/2018 05:19,72,0,0,4,23/04/2018 19:15,10.01916667,Spring,24/04/2018 04:45,4,9.5,6,2,1.083333333,3,644,24/04/2018
20/04/2018 19:22,1,fast,20/04/2018 19:18,20/04/2018 19:26,254,0,1,4,20/04/2018 19:13,0.164722222,Spring,20/04/2018 19:13,4,0,20,3.555555556,7.35,1,645,20/04/2018
20/04/2018 19:25,5,fast,20/04/2018 19:18,20/04/2018 19:26,383,0,1,4,20/04/2018 19:13,0.200555556,Spring,20/04/2018 19:13,4,0,20,3.555555556,7.35,1,646,20/04/2018
20/04/2018 19:25,NaN,fast,20/04/2018 19:18,20/04/2018 19:26,440,0,1,4,20/04/2018 19:13,0.216388889,Spring,20/04/2018 19:13,4,0,20,3.555555556,7.35,1,647,20/04/2018
20/04/2018 21:06,118,rat_and_pick,20/04/2018 21:05,20/04/2018 21:11,73,1,1,4,20/04/2018 19:13,1.891666667,Spring,20/04/2018 20:43,4,1.5,21,3,12.86666667,2,648,20/04/2018
20/04/2018 21:11,37,rat,20/04/2018 21:05,20/04/2018 21:11,375,1,0,4,20/04/2018 19:13,1.975555556,Spring,20/04/2018 20:43,4,1.5,21,3,12.86666667,2,649,20/04/2018
20/04/2018 21:21,109,rat,20/04/2018 21:20,20/04/2018 21:34,90,1,0,4,20/04/2018 19:13,2.141944444,Spring,20/04/2018 21:13,4,2,25,3,11.73333333,3,650,20/04/2018
20/04/2018 21:22,2,fast,20/04/2018 21:20,20/04/2018 21:34,139,0,1,4,20/04/2018 19:13,2.155555556,Spring,20/04/2018 21:13,4,2,25,3,11.73333333,3,651,20/04/2018
20/04/2018 21:24,25,pick,20/04/2018 21:20,20/04/2018 21:34,250,0,1,4,20/04/2018 19:13,2.186388889,Spring,20/04/2018 21:13,4,2,25,3,11.73333333,3,652,20/04/2018
20/04/2018 21:27,37,pick,20/04/2018 21:20,20/04/2018 21:34,477,0,1,4,20/04/2018 19:13,2.249444444,Spring,20/04/2018 21:13,4,2,25,3,11.73333333,3,653,20/04/2018
20/04/2018 21:59,2,pick,20/04/2018 21:59,20/04/2018 21:59,12,0,1,4,20/04/2018 19:13,2.772222222,Spring,20/04/2018 21:43,4,2.5,20,3,0.616666667,1,654,20/04/2018
21/04/2018 00:49,1,pick,21/04/2018 00:49,21/04/2018 00:55,0,0,1,4,20/04/2018 19:13,5.601666667,Spring,21/04/2018 00:43,4,5.5,60,2.085094549,6.6,1,655,21/04/2018
21/04/2018 00:50,28,bat_and_rat,21/04/2018 00:49,21/04/2018 00:55,107,1,0,4,20/04/2018 19:13,5.631388889,Spring,21/04/2018 00:43,4,5.5,60,2.085094549,6.6,1,656,21/04/2018
21/04/2018 00:54,2,bat_fight,21/04/2018 00:49,21/04/2018 00:55,349,1,0,4,20/04/2018 19:13,5.698611111,Spring,21/04/2018 00:43,4,5.5,60,2.085094549,6.6,1,657,21/04/2018
21/04/2018 00:55,NaN,fast,21/04/2018 00:49,21/04/2018 00:55,383,0,1,4,20/04/2018 19:13,5.708055556,Spring,21/04/2018 00:43,4,5.5,60,2.085094549,6.6,1,658,21/04/2018
21/04/2018 01:44,11,rat,21/04/2018 01:43,21/04/2018 01:45,25,1,0,4,20/04/2018 19:13,6.516666667,Spring,21/04/2018 01:13,4,6,60,2,0,0,659,21/04/2018
21/04/2018 02:08,5,bats,21/04/2018 02:06,21/04/2018 02:18,121,1,0,4,20/04/2018 19:13,6.933055556,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,660,21/04/2018
21/04/2018 02:09,NaN,fast,21/04/2018 02:06,21/04/2018 02:18,150,0,1,4,20/04/2018 19:13,6.941111111,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,661,21/04/2018
21/04/2018 02:09,3,pick,21/04/2018 02:06,21/04/2018 02:18,172,0,1,4,20/04/2018 19:13,6.947222222,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,662,21/04/2018
21/04/2018 02:14,15,rat,21/04/2018 02:06,21/04/2018 02:18,460,1,0,4,20/04/2018 19:13,7.027222222,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,663,21/04/2018
21/04/2018 02:15,1,fast,21/04/2018 02:06,21/04/2018 02:18,482,0,1,4,20/04/2018 19:13,7.033333333,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,664,21/04/2018
21/04/2018 02:16,1,rat,21/04/2018 02:06,21/04/2018 02:18,580,1,0,4,20/04/2018 19:13,7.060555556,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,665,21/04/2018
21/04/2018 02:16,17,rat,21/04/2018 02:06,21/04/2018 02:18,587,1,0,4,20/04/2018 19:13,7.0625,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,666,21/04/2018
21/04/2018 02:17,NaN,fast,21/04/2018 02:06,21/04/2018 02:18,603,0,1,4,20/04/2018 19:13,7.066944444,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,667,21/04/2018
21/04/2018 02:17,4,bat_fight,21/04/2018 02:06,21/04/2018 02:18,619,1,0,4,20/04/2018 19:13,7.071388889,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,668,21/04/2018
21/04/2018 02:17,1,fight,21/04/2018 02:06,21/04/2018 02:18,621,0,0,4,20/04/2018 19:13,7.071944444,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,669,21/04/2018
21/04/2018 02:17,NaN,no_food,21/04/2018 02:06,21/04/2018 02:18,629,0,0,4,20/04/2018 19:13,7.074166667,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,670,21/04/2018
21/04/2018 02:17,2,bat,21/04/2018 02:06,21/04/2018 02:18,628,1,0,4,20/04/2018 19:13,7.073888889,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,671,21/04/2018
21/04/2018 02:17,2,fast,21/04/2018 02:06,21/04/2018 02:18,638,0,1,4,20/04/2018 19:13,7.076666667,Spring,21/04/2018 01:43,4,6.5,56,2,13.93333333,3,672,21/04/2018
21/04/2018 03:26,1,fast,21/04/2018 03:21,21/04/2018 03:26,261,0,1,4,20/04/2018 19:13,8.218611111,Spring,21/04/2018 03:13,4,8,40,1.533333333,5.016666667,2,673,21/04/2018
21/04/2018 03:26,6,rat,21/04/2018 03:21,21/04/2018 03:26,279,1,0,4,20/04/2018 19:13,8.223611111,Spring,21/04/2018 03:13,4,8,40,1.533333333,5.016666667,2,674,21/04/2018
21/04/2018 05:54,4,fast,21/04/2018 05:50,21/04/2018 06:09,285,0,1,4,20/04/2018 19:13,10.69888889,Spring,21/04/2018 05:43,4,10.5,11,0,25.01666667,4,675,21/04/2018
21/04/2018 00:54,17,pick,21/04/2018 00:49,21/04/2018 00:55,336,0,1,4,20/04/2018 19:13,5.695,Spring,21/04/2018 00:43,4,5.5,60,2.085094549,6.6,1,676,21/04/2018
31/05/2018 23:34,41,nan,31/05/2018 23:31,31/05/2018 23:34,133,0,0,5,31/05/2018 19:41,3.885833333,Spring,31/05/2018 23:11,5,3.5,39,3,2.283333333,1,677,31/05/2018
06/05/2018 23:55,4,rat,06/05/2018 23:44,06/05/2018 23:55,629,1,0,5,06/05/2018 19:24,4.518888889,Spring,06/05/2018 23:24,5,4,20,3,9.35,1,678,06/05/2018
07/05/2018 02:28,5,"243.6,235.6,432.2,329.8; 559.0,244.0,622.0,395.0",07/05/2018 02:27,07/05/2018 02:39,45,0,0,5,06/05/2018 19:24,7.067777778,Spring,07/05/2018 02:24,5,7,14,3,24.4,4,679,07/05/2018
07/05/2018 03:16,10,bat_fight,07/05/2018 03:12,07/05/2018 03:16,234,1,0,5,06/05/2018 19:24,7.870833333,Spring,07/05/2018 02:54,5,7.5,27,3,4.066666667,1,680,07/05/2018
07/05/2018 03:45,23,rat,07/05/2018 03:38,07/05/2018 03:54,423,1,0,5,06/05/2018 19:24,8.3525,Spring,07/05/2018 03:24,5,8,11,3,27,4,681,07/05/2018
07/05/2018 04:28,2,rat,07/05/2018 04:25,07/05/2018 04:36,158,1,0,5,06/05/2018 19:24,9.072777778,Spring,07/05/2018 04:24,5,9,14,2.381818182,25.78333333,3,682,07/05/2018
07/05/2018 04:29,5,other_bats,07/05/2018 04:25,07/05/2018 04:36,203,1,0,5,06/05/2018 19:24,9.085277778,Spring,07/05/2018 04:24,5,9,14,2.381818182,25.78333333,3,683,07/05/2018
07/05/2018 04:44,42,rat,07/05/2018 04:43,07/05/2018 04:46,108,1,0,5,06/05/2018 19:24,9.3475,Spring,07/05/2018 04:24,5,9,14,2.381818182,25.78333333,3,684,07/05/2018
07/05/2018 05:32,10,pick,07/05/2018 05:30,07/05/2018 05:42,149,0,1,5,06/05/2018 19:24,10.14583333,Spring,07/05/2018 05:24,5,10,13,2,22.43333333,3,685,07/05/2018
07/05/2018 05:33,2,rat,07/05/2018 05:30,07/05/2018 05:42,187,1,0,5,06/05/2018 19:24,10.15638889,Spring,07/05/2018 05:24,5,10,13,2,22.43333333,3,686,07/05/2018
07/05/2018 03:16,30,bat_fight_rat,07/05/2018 03:12,07/05/2018 03:16,221,1,0,5,06/05/2018 19:24,7.867222222,Spring,07/05/2018 02:54,5,7.5,27,3,4.066666667,1,687,07/05/2018
07/05/2018 04:29,50,rat_pick,07/05/2018 04:25,07/05/2018 04:36,252,1,1,5,06/05/2018 19:24,9.098888889,Spring,07/05/2018 04:24,5,9,14,2.381818182,25.78333333,3,688,07/05/2018
09/05/2018 01:39,31,pick,09/05/2018 01:35,09/05/2018 01:39,230,0,1,5,08/05/2018 19:26,6.223055556,Spring,09/05/2018 01:26,5,6,27,0,4.35,1,689,09/05/2018
09/05/2018 02:33,3,bat_rat,09/05/2018 02:33,09/05/2018 02:39,10,1,0,5,08/05/2018 19:26,7.122777778,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,690,09/05/2018
09/05/2018 02:34,2,fast,09/05/2018 02:33,09/05/2018 02:39,61,0,1,5,08/05/2018 19:26,7.136944444,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,691,09/05/2018
09/05/2018 02:35,1,fast,09/05/2018 02:33,09/05/2018 02:39,132,0,1,5,08/05/2018 19:26,7.156666667,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,692,09/05/2018
09/05/2018 02:35,4,pick,09/05/2018 02:33,09/05/2018 02:39,137,0,1,5,08/05/2018 19:26,7.158055556,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,693,09/05/2018
09/05/2018 02:35,5,pick,09/05/2018 02:33,09/05/2018 02:39,144,0,1,5,08/05/2018 19:26,7.16,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,694,09/05/2018
09/05/2018 02:38,21,pick,09/05/2018 02:33,09/05/2018 02:39,318,0,1,5,08/05/2018 19:26,7.208333333,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,695,09/05/2018
09/05/2018 02:39,7,pick,09/05/2018 02:33,09/05/2018 02:39,367,0,1,5,08/05/2018 19:26,7.221944444,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,696,09/05/2018
09/05/2018 02:39,23,pick,09/05/2018 02:33,09/05/2018 02:39,378,0,1,5,08/05/2018 19:26,7.225,Spring,09/05/2018 02:26,5,7,52,0,6.666666667,1,697,09/05/2018
09/05/2018 03:23,1,fast,09/05/2018 03:21,09/05/2018 03:30,78,0,1,5,08/05/2018 19:26,7.953888889,Spring,09/05/2018 02:56,5,7.5,34,0,4.066666667,1,698,09/05/2018
09/05/2018 03:29,8,rat,09/05/2018 03:21,09/05/2018 03:30,483,1,0,5,08/05/2018 19:26,8.066388889,Spring,09/05/2018 02:56,5,7.5,34,0,4.066666667,1,699,09/05/2018
09/05/2018 03:30,8,rat,09/05/2018 03:21,09/05/2018 03:30,530,1,0,5,08/05/2018 19:26,8.079444444,Spring,09/05/2018 02:56,5,7.5,34,0,4.066666667,1,700,09/05/2018
01/05/2018 19:09,4,pick,01/05/2018 18:58,01/05/2018 19:17,618,0,1,5,01/05/2018 19:21,-0.198611111,Spring,01/05/2018 18:51,5,-0.5,21,4,18.36666667,1,701,01/05/2018
01/05/2018 19:10,1,fast,01/05/2018 18:58,01/05/2018 19:17,703,0,1,5,01/05/2018 19:21,-0.175,Spring,01/05/2018 18:51,5,-0.5,21,4,18.36666667,1,702,01/05/2018
01/05/2018 19:14,1,fast,01/05/2018 18:58,01/05/2018 19:17,939,0,1,5,01/05/2018 19:21,-0.109444444,Spring,01/05/2018 18:51,5,-0.5,21,4,18.36666667,1,703,01/05/2018
01/05/2018 21:28,1,fast,01/05/2018 21:27,01/05/2018 21:38,62,0,1,5,01/05/2018 19:21,2.120277778,Spring,01/05/2018 21:21,5,2,19,3,11.45,1,704,01/05/2018
01/05/2018 21:34,1,fast,01/05/2018 21:27,01/05/2018 21:38,443,0,1,5,01/05/2018 19:21,2.226111111,Spring,01/05/2018 21:21,5,2,19,3,11.45,1,705,01/05/2018
01/05/2018 22:11,4,pup_and_mon,01/05/2018 22:06,01/05/2018 22:11,275,0,0,5,01/05/2018 19:21,2.833888889,Spring,01/05/2018 21:51,5,2.5,15,3,4.883333333,1,706,01/05/2018
01/05/2018 23:12,23,pick,01/05/2018 23:08,01/05/2018 23:12,261,0,1,5,01/05/2018 19:21,3.858611111,Spring,01/05/2018 22:51,5,3.5,17,3,4.783333333,1,707,01/05/2018
01/05/2018 23:56,10,pick,01/05/2018 23:54,02/05/2018 00:00,130,0,1,5,01/05/2018 19:21,4.592777778,Spring,01/05/2018 23:51,5,4.5,20,3,6.3,1,708,01/05/2018
02/05/2018 00:47,2,pick,02/05/2018 00:46,02/05/2018 00:58,10,0,1,5,01/05/2018 19:21,5.434166667,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,709,02/05/2018
02/05/2018 00:47,19,rat,02/05/2018 00:46,02/05/2018 00:58,12,1,0,5,01/05/2018 19:21,5.434722222,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,710,02/05/2018
02/05/2018 00:49,1,fast,02/05/2018 00:46,02/05/2018 00:58,142,0,1,5,01/05/2018 19:21,5.470833333,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,711,02/05/2018
02/05/2018 00:50,106,pick_eating_all,02/05/2018 00:46,02/05/2018 00:58,204,1,1,5,01/05/2018 19:21,5.488055556,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,712,02/05/2018
02/05/2018 00:51,2,bat_fight,02/05/2018 00:46,02/05/2018 00:58,253,1,0,5,01/05/2018 19:21,5.501666667,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,713,02/05/2018
02/05/2018 00:51,6,bat_and_rat,02/05/2018 00:46,02/05/2018 00:58,280,1,0,5,01/05/2018 19:21,5.509166667,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,714,02/05/2018
02/05/2018 00:52,5,"511.7,236.3,632.2,404.5; 445.0,199.0,503.0,245.0",02/05/2018 00:46,02/05/2018 00:58,330,0,0,5,01/05/2018 19:21,5.523055556,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,715,02/05/2018
02/05/2018 00:53,20,pick_bat_rat,02/05/2018 00:46,02/05/2018 00:58,396,1,1,5,01/05/2018 19:21,5.541388889,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,716,02/05/2018
02/05/2018 00:53,22,pick,02/05/2018 00:46,02/05/2018 00:58,408,0,1,5,01/05/2018 19:21,5.544722222,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,717,02/05/2018
02/05/2018 00:54,7,pick,02/05/2018 00:46,02/05/2018 00:58,433,0,1,5,01/05/2018 19:21,5.551666667,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,718,02/05/2018
02/05/2018 00:57,4,rat,02/05/2018 00:46,02/05/2018 00:58,627,1,0,5,01/05/2018 19:21,5.605555556,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,719,02/05/2018
02/05/2018 01:35,2,rat,02/05/2018 01:34,02/05/2018 01:36,99,1,0,5,01/05/2018 19:21,6.248333333,Spring,02/05/2018 01:21,5,6,36,3,1.9,2,720,02/05/2018
02/05/2018 02:18,5,"417.7,117.1,635.5,346.0; 243.0,272.0,308.0,379.0; 438.0,230.0,494.0,291.0",02/05/2018 02:14,02/05/2018 02:24,249,0,0,5,01/05/2018 19:21,6.9525,Spring,02/05/2018 01:51,5,6.5,35,3,14,2,721,02/05/2018
02/05/2018 02:20,NaN,bat,02/05/2018 02:14,02/05/2018 02:24,404,1,0,5,01/05/2018 19:21,6.995555556,Spring,02/05/2018 01:51,5,6.5,35,3,14,2,722,02/05/2018
02/05/2018 02:21,4,bat,02/05/2018 02:14,02/05/2018 02:24,449,1,0,5,01/05/2018 19:21,7.008055556,Spring,02/05/2018 01:51,5,6.5,35,3,14,2,723,02/05/2018
02/05/2018 02:22,6,bat,02/05/2018 02:14,02/05/2018 02:24,481,1,0,5,01/05/2018 19:21,7.016944444,Spring,02/05/2018 01:51,5,6.5,35,3,14,2,724,02/05/2018
02/05/2018 02:52,30,pick,02/05/2018 02:45,02/05/2018 02:52,394,0,1,5,01/05/2018 19:21,7.519722222,Spring,02/05/2018 02:21,5,7,35,3,17.03333333,4,725,02/05/2018
02/05/2018 03:51,1,fast,02/05/2018 03:50,02/05/2018 03:51,23,0,1,5,01/05/2018 19:21,8.5025,Spring,02/05/2018 03:21,5,8,15,3,2.133333333,2,726,02/05/2018
02/05/2018 04:22,23,rat_pick,02/05/2018 04:14,02/05/2018 04:27,489,1,1,5,01/05/2018 19:21,9.026111111,Spring,02/05/2018 03:51,5,8.5,11,3,7.133333333,2,727,02/05/2018
02/05/2018 05:09,NaN,fast,02/05/2018 05:07,02/05/2018 05:10,110,0,1,5,01/05/2018 19:21,9.813055556,Spring,02/05/2018 04:51,5,9.5,3,3,25.2,4,728,02/05/2018
02/05/2018 00:51,22,bat_fight,02/05/2018 00:46,02/05/2018 00:58,296,1,0,5,01/05/2018 19:21,5.513611111,Spring,02/05/2018 00:21,5,5,30,3,4.116666667,1,729,02/05/2018
02/05/2018 02:16,443,all_pick,02/05/2018 02:14,02/05/2018 02:24,132,1,1,5,01/05/2018 19:21,6.92,Spring,02/05/2018 01:51,5,6.5,35,3,14,2,730,02/05/2018
02/05/2018 02:22,7,bat,02/05/2018 02:14,02/05/2018 02:24,507,1,0,5,01/05/2018 19:21,7.024166667,Spring,02/05/2018 01:51,5,6.5,35,3,14,2,731,02/05/2018
08/05/2018 01:03,4,rat,08/05/2018 01:02,08/05/2018 01:03,78,1,0,5,07/05/2018 19:25,5.644166667,Spring,08/05/2018 00:55,5,5.5,38,2.008201203,1.383333333,1,732,08/05/2018
08/05/2018 02:33,2,fast,08/05/2018 02:33,08/05/2018 02:35,48,0,1,5,07/05/2018 19:25,7.147777778,Spring,08/05/2018 02:25,5,7,59,2,2.766666667,1,733,08/05/2018
08/05/2018 02:35,7,pick,08/05/2018 02:33,08/05/2018 02:35,123,0,1,5,07/05/2018 19:25,7.168611111,Spring,08/05/2018 02:25,5,7,59,2,2.766666667,1,734,08/05/2018
08/05/2018 02:35,5,rat,08/05/2018 02:33,08/05/2018 02:35,161,1,0,5,07/05/2018 19:25,7.179166667,Spring,08/05/2018 02:25,5,7,59,2,2.766666667,1,735,08/05/2018
10/05/2018 03:13,3,fast,10/05/2018 03:13,10/05/2018 03:17,31,0,1,5,09/05/2018 19:26,7.794166667,Spring,10/05/2018 02:56,5,7.5,12,3,4.116666667,1,736,10/05/2018
10/05/2018 04:44,3,rat,10/05/2018 04:43,10/05/2018 04:48,29,1,0,5,09/05/2018 19:26,9.301111111,Spring,10/05/2018 04:26,5,9,14,2.359375,5.55,2,737,10/05/2018
10/05/2018 04:44,44,rat_and_pick,10/05/2018 04:43,10/05/2018 04:48,66,1,1,5,09/05/2018 19:26,9.311388889,Spring,10/05/2018 04:26,5,9,14,2.359375,5.55,2,738,10/05/2018
10/05/2018 22:09,4,fast,10/05/2018 22:08,10/05/2018 22:13,15,0,1,5,10/05/2018 19:27,2.702222222,Spring,10/05/2018 21:57,5,2.5,36,3,4.383333333,1,739,10/05/2018
10/05/2018 22:10,1,fast,10/05/2018 22:08,10/05/2018 22:13,105,0,1,5,10/05/2018 19:27,2.727222222,Spring,10/05/2018 21:57,5,2.5,36,3,4.383333333,1,740,10/05/2018
10/05/2018 22:12,7,rat,10/05/2018 22:08,10/05/2018 22:13,218,1,0,5,10/05/2018 19:27,2.758611111,Spring,10/05/2018 21:57,5,2.5,36,3,4.383333333,1,741,10/05/2018
10/05/2018 22:12,24,rat,10/05/2018 22:08,10/05/2018 22:13,228,1,0,5,10/05/2018 19:27,2.761388889,Spring,10/05/2018 21:57,5,2.5,36,3,4.383333333,1,742,10/05/2018
10/05/2018 23:57,22,rat,10/05/2018 23:55,11/05/2018 00:02,87,1,0,5,10/05/2018 19:27,4.505833333,Spring,10/05/2018 23:27,5,4,26,3,1.1,1,743,10/05/2018
11/05/2018 02:45,2,rat,11/05/2018 02:35,11/05/2018 02:47,627,1,0,5,10/05/2018 19:27,7.314722222,Spring,11/05/2018 02:27,5,7,12,2.310344828,25.1,2,744,11/05/2018
11/05/2018 02:46,21,pick_and_rat,11/05/2018 02:35,11/05/2018 02:47,670,1,1,5,10/05/2018 19:27,7.326666667,Spring,11/05/2018 02:27,5,7,12,2.310344828,25.1,2,745,11/05/2018
11/05/2018 02:47,8,pick_and_rat,11/05/2018 02:35,11/05/2018 02:47,705,1,1,5,10/05/2018 19:27,7.336388889,Spring,11/05/2018 02:27,5,7,12,2.310344828,25.1,2,746,11/05/2018
11/05/2018 04:30,8,rat,11/05/2018 04:25,11/05/2018 04:36,331,1,0,5,10/05/2018 19:27,9.059444444,Spring,11/05/2018 03:57,5,8.5,13,2,7.133333333,2,747,11/05/2018
11/05/2018 02:12,10,nan,11/05/2018 02:10,11/05/2018 02:12,91,0,0,5,10/05/2018 19:27,6.753888889,Spring,11/05/2018 01:57,5,6.5,29,2.819243604,4.716666667,2,748,11/05/2018
17/05/2018 22:46,1,fast,17/05/2018 22:41,17/05/2018 22:48,247,0,1,5,17/05/2018 19:32,3.234444444,Spring,17/05/2018 22:32,5,3,30,2.241935484,6.433333333,1,749,17/05/2018
17/05/2018 22:46,9,rat,17/05/2018 22:41,17/05/2018 22:48,252,1,0,5,17/05/2018 19:32,3.235833333,Spring,17/05/2018 22:32,5,3,30,2.241935484,6.433333333,1,750,17/05/2018
17/05/2018 22:48,4,rat_pick,17/05/2018 22:41,17/05/2018 22:48,383,1,1,5,17/05/2018 19:32,3.272222222,Spring,17/05/2018 22:32,5,3,30,2.241935484,6.433333333,1,751,17/05/2018
17/05/2018 23:49,3,bat_and_rat,17/05/2018 23:49,17/05/2018 23:58,28,1,0,5,17/05/2018 19:32,4.299166667,Spring,17/05/2018 23:32,5,4,28,2,8.983333333,1,752,17/05/2018
17/05/2018 23:50,1,rat,17/05/2018 23:49,17/05/2018 23:58,54,1,0,5,17/05/2018 19:32,4.306388889,Spring,17/05/2018 23:32,5,4,28,2,8.983333333,1,753,17/05/2018
17/05/2018 23:55,11,rat_bat,17/05/2018 23:49,17/05/2018 23:58,348,1,0,5,17/05/2018 19:32,4.388055556,Spring,17/05/2018 23:32,5,4,28,2,8.983333333,1,754,17/05/2018
17/05/2018 23:55,34,rat,17/05/2018 23:49,17/05/2018 23:58,378,1,0,5,17/05/2018 19:32,4.396388889,Spring,17/05/2018 23:32,5,4,28,2,8.983333333,1,755,17/05/2018
17/05/2018 23:58,16,rat_pick,17/05/2018 23:49,17/05/2018 23:58,529,1,1,5,17/05/2018 19:32,4.438333333,Spring,17/05/2018 23:32,5,4,28,2,8.983333333,1,756,17/05/2018
17/05/2018 19:16,NaN,nan,17/05/2018 19:14,17/05/2018 19:16,121,0,0,5,17/05/2018 19:32,-0.261666667,Spring,17/05/2018 19:02,5,-0.5,15,3.721311475,9.2,2,757,17/05/2018
18/05/2018 05:04,1,nan,18/05/2018 05:03,18/05/2018 05:04,23,0,0,5,17/05/2018 19:32,9.5375,Spring,18/05/2018 05:02,5,9.5,11,0.782608696,1.033333333,1,758,18/05/2018
21/05/2018 23:19,83,bat_pick,21/05/2018 23:17,21/05/2018 23:20,116,1,1,5,21/05/2018 19:35,3.736111111,Spring,21/05/2018 23:05,5,3.5,41,2,3.616666667,2,759,21/05/2018
21/05/2018 23:09,NaN,nan,21/05/2018 23:09,21/05/2018 23:09,15,0,0,5,21/05/2018 19:35,3.574166667,Spring,21/05/2018 23:05,5,3.5,41,2,3.616666667,2,760,21/05/2018
19/05/2018 22:08,31,rat_pick,19/05/2018 22:06,19/05/2018 22:08,126,1,1,5,19/05/2018 19:33,2.593888889,Spring,19/05/2018 22:03,5,2.5,29,3,2.283333333,1,761,19/05/2018
20/05/2018 02:50,16,nan,20/05/2018 02:48,20/05/2018 02:51,151,0,0,5,19/05/2018 19:33,7.299722222,Spring,20/05/2018 02:33,5,7,17,2,2.566666667,1,762,20/05/2018
20/05/2018 21:52,8,rat,20/05/2018 21:42,20/05/2018 22:11,624,1,0,5,20/05/2018 19:34,2.311111111,Spring,20/05/2018 21:34,5,2,10,3,21.73333333,1,763,20/05/2018
21/05/2018 00:56,35,rat_pick,21/05/2018 00:48,21/05/2018 00:57,455,1,1,5,20/05/2018 19:34,5.373888889,Spring,21/05/2018 00:34,5,5,17,2,8.966666667,1,764,21/05/2018
21/05/2018 02:54,26,rat_pick,21/05/2018 02:49,21/05/2018 02:57,271,1,1,5,20/05/2018 19:34,7.338888889,Spring,21/05/2018 02:34,5,7,21,2,7.766666667,1,765,21/05/2018
21/05/2018 02:57,43,rat_bat_fight,21/05/2018 02:49,21/05/2018 02:57,455,1,0,5,20/05/2018 19:34,7.39,Spring,21/05/2018 02:34,5,7,21,2,7.766666667,1,766,21/05/2018
21/05/2018 00:49,1,nan,21/05/2018 00:48,21/05/2018 00:57,21,0,0,5,20/05/2018 19:34,5.253333333,Spring,21/05/2018 00:34,5,5,17,2,8.966666667,1,767,21/05/2018
21/05/2018 00:53,34,fight_rat,21/05/2018 00:48,21/05/2018 00:57,300,1,0,5,20/05/2018 19:34,5.330833333,Spring,21/05/2018 00:34,5,5,17,2,8.966666667,1,768,21/05/2018
21/05/2018 02:54,7,nan,21/05/2018 02:49,21/05/2018 02:57,306,0,0,5,20/05/2018 19:34,7.348611111,Spring,21/05/2018 02:34,5,7,21,2,7.766666667,1,769,21/05/2018
17/05/2018 03:26,14,rat,17/05/2018 03:24,17/05/2018 03:26,111,1,0,5,16/05/2018 19:31,7.918055556,Spring,17/05/2018 03:01,5,7.5,42,1.809384164,2.1,1,770,17/05/2018
01/05/2018 00:06,36,bat_and_rat,01/05/2018 00:06,01/05/2018 00:09,0,1,0,5,30/04/2018 19:20,4.769444444,Spring,30/04/2018 23:50,4,4.5,52,3,3.516666667,1,771,01/05/2018
01/05/2018 00:06,4,fast,01/05/2018 00:06,01/05/2018 00:09,16,0,1,5,30/04/2018 19:20,4.773888889,Spring,30/04/2018 23:50,4,4.5,52,3,3.516666667,1,772,01/05/2018
